"Name","Country","Weight","Height","Age","Team","Fight_Result","Fight_Method"
"Vladimir Kuzmin","
Russia ","147.49 LBS / 66.9 KG","5'8"" FT / 175 CM","27 Y","Fight Club Archangel Michael","WIN","Unanimous Decision 
R3 (3:00)"
"Vladimir Kuzmin","
Russia ","147.49 LBS / 66.9 KG","5'8"" FT / 175 CM","27 Y","Fight Club Archangel Michael","WIN","Unanimous Decision 
R3 (3:00)"
"Vladimir Kuzmin","
Russia ","147.49 LBS / 66.9 KG","5'8"" FT / 175 CM","27 Y","Fight Club Archangel Michael","LOSS","Majority Decision 
R3 (3:00)"
"Vladimir Kuzmin","
Russia ","147.49 LBS / 66.9 KG","5'8"" FT / 175 CM","27 Y","Fight Club Archangel Michael","LOSS","Split Decision 
R3 (3:00)"
"Vladimir Kuzmin","
Russia ","147.49 LBS / 66.9 KG","5'8"" FT / 175 CM","27 Y","Fight Club Archangel Michael","WIN","Unanimous Decision 
R3 (3:00)"
"Wail Karroumi","
Morocco / Netherlands ",NA,"5'8"" FT / 175 CM","30 Y","Tiger Muay Thai","LOSS","Unanimous Decision 
R3 (3:00)"
"Walter Goncalves","
Brazil ","135.8 LBS / 61.6 KG","5'3"" FT / 161 CM","26 Y","Blackthai CT","LOSS","Knockout 
R1 (2:54)"
"Walter Goncalves","
Brazil ","135.8 LBS / 61.6 KG","5'3"" FT / 161 CM","26 Y","Blackthai CT","LOSS","Unanimous Decision 
R3 (5:00)"
"Walter Goncalves","
Brazil ","135.8 LBS / 61.6 KG","5'3"" FT / 161 CM","26 Y","Blackthai CT","LOSS","Knockout 
R1 (1:35)"
"Walter Goncalves","
Brazil ","135.8 LBS / 61.6 KG","5'3"" FT / 161 CM","26 Y","Blackthai CT","WIN","Knockout 
R1 (0:35)"
"Walter Goncalves","
Brazil ","135.8 LBS / 61.6 KG","5'3"" FT / 161 CM","26 Y","Blackthai CT","LOSS","TKO 
R2 (0:30)"
"Walter Goncalves","
Brazil ","135.8 LBS / 61.6 KG","5'3"" FT / 161 CM","26 Y","Blackthai CT","LOSS","Split Decision 
R5 (5:00)"
"Wanchuchai Kaewsamrit","
Thailand ","126.1 LBS / 57.2 KG","5'5"" FT / 166 CM","28 Y","Keawsamrit","LOSS","Unanimous Decision 
R3 (3:00)"
"Wang Chen Hao","
China ","134.92 LBS / 61.2 KG","5'6"" FT / 170 CM","29 Y","Huangwei Fighting Club","LOSS","TKO 
R1"
"Wang Jia Le","
China ","134.92 LBS / 61.2 KG","5'7"" FT / 172 CM","26 Y","Mowang Gedou","LOSS","TKO 
R2 (3:00)"
"Wang Jia Le","
China ","134.92 LBS / 61.2 KG","5'7"" FT / 172 CM","26 Y","Mowang Gedou","LOSS","Unanimous Decision 
R3"
"Wang Jia Le","
China ","134.92 LBS / 61.2 KG","5'7"" FT / 172 CM","26 Y","Mowang Gedou","WIN","TKO 
R3"
"Wang Kaifeng","
China ",NA,"5'8"" FT / 175 CM","22 Y","XingHui BoJi Club","LOSS","Unanimous Decision 
R3 (3:00)"
"Wang Teng Yue","
China ",NA,"6'0"" FT / 184 CM",NA,"Mad Muay Thai Gym",NA,NA
"Wang Wenfeng","
China ","134.92 LBS / 61.2 KG","5'9"" FT / 176 CM","31 Y","Xingbo Shengshi Fight Club","LOSS","Unanimous Decision 
R3 (5:00)"
"Wang Wenfeng","
China ","134.92 LBS / 61.2 KG","5'9"" FT / 176 CM","31 Y","Xingbo Shengshi Fight Club","WIN","Unanimous Decision 
R3 (3:00)"
"Wang Wenfeng","
China ","134.92 LBS / 61.2 KG","5'9"" FT / 176 CM","31 Y","Xingbo Shengshi Fight Club","LOSS","Split Decision 
R5 (3:00)"
"Wang Yue","
China ","113.76 LBS / 51.6 KG","5'1"" FT / 157 CM","29 Y","Phuket Singha Muaythai","LOSS","Unanimous Decision 
R3 (3:00)"
"Wanpadej Looksuan","
Thailand ",NA,"5'7"" FT / 172 CM","21 Y","Looksuan","LOSS","TKO 
R2 (1:14)"
"Wanpadej Looksuan","
Thailand ",NA,"5'7"" FT / 172 CM","21 Y","Looksuan","WIN","Knockout 
R3 (2:59)"
"Watcharaphon PK Saenchai","
Thailand ",NA,"5'4"" FT / 163 CM","32 Y","PK Saenchai Muaythaigym","WIN","Knockout 
R1 (2:27)"
"Watcharaphon PK Saenchai","
Thailand ",NA,"5'4"" FT / 163 CM","32 Y","PK Saenchai Muaythaigym","WIN","TKO 
R1 (2:04)"
"Watcharaphon Singha Mawynn","
Thailand ",NA,"5'10"" FT / 180 CM","22 Y","Singha Mawynn","LOSS","Unanimous Decision 
R3 (3:00)"
"Watcharaphon Singha Mawynn","
Thailand ",NA,"5'10"" FT / 180 CM","22 Y","Singha Mawynn","LOSS","Unanimous Decision 
R3 (3:00)"
"Watcharaphon Singha Mawynn","
Thailand ",NA,"5'10"" FT / 180 CM","22 Y","Singha Mawynn","WIN","Unanimous Decision 
R3 (3:00)"
"Watcharaphon Singha Mawynn","
Thailand ",NA,"5'10"" FT / 180 CM","22 Y","Singha Mawynn","WIN","Knockout 
R1 (2:31)"
"Watsapinya Kaewkhong","
Thailand ","115.08 LBS / 52.2 KG","4'11"" FT / 150 CM","29 Y","Sitpriwan / Wildcard MMA","LOSS","Submission 
R1 (1:28)"
"Wei Ziqin","
China ","134.92 LBS / 61.2 KG","5'8"" FT / 175 CM","25 Y","White Shark Fight Club","WIN","Unanimous Decision 
R3 (3:00)"
"Wei Ziqin","
China ","134.92 LBS / 61.2 KG","5'8"" FT / 175 CM","25 Y","White Shark Fight Club","WIN","Unanimous Decision 
R3 (3:00)"
"Wei Ziqin","
China ","134.92 LBS / 61.2 KG","5'8"" FT / 175 CM","25 Y","White Shark Fight Club","LOSS","Split Decision 
R3"
"Wei Ziqin","
China ","134.92 LBS / 61.2 KG","5'8"" FT / 175 CM","25 Y","White Shark Fight Club","WIN","TKO 
R2 (3:00)"
"Wei Ziqin","
China ","134.92 LBS / 61.2 KG","5'8"" FT / 175 CM","25 Y","White Shark Fight Club","WIN","TKO 
R3"
"Wei Ziqin","
China ","134.92 LBS / 61.2 KG","5'8"" FT / 175 CM","25 Y","White Shark Fight Club","WIN","TKO 
R2"
"Wilachon PK Saenchai","
Laos ","149.47 LBS / 67.8 KG","5'10"" FT / 180 CM","24 Y","PK Saenchai Muaythaigym","LOSS","TKO 
R1 (2:19)"
"Win Sitjanim","
Thailand ","126.32 LBS / 57.3 KG","5'6"" FT / 168 CM","24 Y","Sitjanim","LOSS","Knockout 
R2 (0:28)"
"Win Sitjanim","
Thailand ","126.32 LBS / 57.3 KG","5'6"" FT / 168 CM","24 Y","Sitjanim","LOSS","Split Decision 
R3 (3:00)"
"Win Sitjanim","
Thailand ","126.32 LBS / 57.3 KG","5'6"" FT / 168 CM","24 Y","Sitjanim","WIN","Knockout 
R2 (1:15)"
"Win Sitjanim","
Thailand ","126.32 LBS / 57.3 KG","5'6"" FT / 168 CM","24 Y","Sitjanim","LOSS","Unanimous Decision 
R3 (3:00)"
"Windson Ramos","
Brazil ","134.26 LBS / 60.9 KG","5'6"" FT / 168 CM","32 Y","Checkmat","LOSS","TKO 
R2 (5:00)"
"Windson Ramos","
Brazil ","134.26 LBS / 60.9 KG","5'6"" FT / 168 CM","32 Y","Checkmat","WIN","Unanimous Decision 
R3 (5:00)"
"Worapon Sor Dechapan","
Thailand ",NA,"5'6"" FT / 168 CM","22 Y","Sor Dechapan","LOSS","Unanimous Decision 
R3 (3:00)"
"Worapon Sor Dechapan","
Thailand ",NA,"5'6"" FT / 168 CM","22 Y","Sor Dechapan","WIN","Unanimous Decision 
R3 (3:00)"
"Worapon Sor Dechapan","
Thailand ",NA,"5'6"" FT / 168 CM","22 Y","Sor Dechapan","WIN","Knockout 
R2 (1:47)"
"Worapon Sor Dechapan","
Thailand ",NA,"5'6"" FT / 168 CM","22 Y","Sor Dechapan","LOSS","Split Decision 
R3 (3:00)"
"Xavier Gonzalez","
Spain ",NA,"5'7"" FT / 171 CM","23 Y","Sor Dechapan","WIN","Knockout 
R2 (0:28)"
"Xavier Gonzalez","
Spain ",NA,"5'7"" FT / 171 CM","23 Y","Sor Dechapan","WIN","Split Decision 
R3 (3:00)"
"Xavier Gonzalez","
Spain ",NA,"5'7"" FT / 171 CM","23 Y","Sor Dechapan","LOSS","Unanimous Decision 
R3 (3:00)"
"Xavier Gonzalez","
Spain ",NA,"5'7"" FT / 171 CM","23 Y","Sor Dechapan","WIN","Unanimous Decision 
R3 (3:00)"
"Xavier Gonzalez","
Spain ",NA,"5'7"" FT / 171 CM","23 Y","Sor Dechapan","WIN","Unanimous Decision 
R3 (3:00)"
"Xavier Gonzalez","
Spain ",NA,"5'7"" FT / 171 CM","23 Y","Sor Dechapan","LOSS","Split Decision 
R3 (3:00)"
"Xavier Gonzalez","
Spain ",NA,"5'7"" FT / 171 CM","23 Y","Sor Dechapan","LOSS","Majority Decision 
R3 (3:00)"
"Xu Hong Xi","
China ","150.13 LBS / 68.1 KG","5'8"" FT / 173 CM","24 Y","Ninja MMA","LOSS","Unanimous Decision 
R3"
"Yamin PK Saenchai","
Thailand ","134.7 LBS / 61.1 KG","5'10"" FT / 180 CM","28 Y","PK Saenchai Muaythaigym","LOSS","Knockout 
R2 (1:12)"
"Yamin PK Saenchai","
Thailand ","134.7 LBS / 61.1 KG","5'10"" FT / 180 CM","28 Y","PK Saenchai Muaythaigym","WIN","TKO 
R1 (0:36)"
"Yamin PK Saenchai","
Thailand ","134.7 LBS / 61.1 KG","5'10"" FT / 180 CM","28 Y","PK Saenchai Muaythaigym","WIN","Knockout 
R3 (0:23)"
"Yangdam Jitmuangnon","
Thailand ",NA,"5'4"" FT / 165 CM","24 Y","Jitmuangnon Gym","LOSS","Knockout 
R1 (1:20)"
"Yangdam Jitmuangnon","
Thailand ",NA,"5'4"" FT / 165 CM","24 Y","Jitmuangnon Gym","LOSS","Unanimous Decision 
R3 (3:00)"
"Yangdam Jitmuangnon","
Thailand ",NA,"5'4"" FT / 165 CM","24 Y","Jitmuangnon Gym","LOSS","Unanimous Decision 
R3 (3:00)"
"Yangdam Jitmuangnon","
Thailand ",NA,"5'4"" FT / 165 CM","24 Y","Jitmuangnon Gym","LOSS","Split Decision 
R3 (3:00)"
"Yod-IQ Or Pimolsri","
Thailand ",NA,"5'9"" FT / 177 CM","22 Y","PK Saenchai Muaythaigym","WIN","Unanimous Decision 
R3 (3:00)"
"Yod-IQ Or Pimolsri","
Thailand ",NA,"5'9"" FT / 177 CM","22 Y","PK Saenchai Muaythaigym","WIN","Knockout 
R1 (1:58)"
"Yod-IQ Or Pimolsri","
Thailand ",NA,"5'9"" FT / 177 CM","22 Y","PK Saenchai Muaythaigym","WIN","Unanimous Decision 
R3 (3:00)"
"Yod-IQ Or Pimolsri","
Thailand ",NA,"5'9"" FT / 177 CM","22 Y","PK Saenchai Muaythaigym","WIN","Split Decision 
R3 (3:00)"
"Yod-IQ Or Pimolsri","
Thailand ",NA,"5'9"" FT / 177 CM","22 Y","PK Saenchai Muaythaigym","LOSS","Unanimous Decision 
R3 (3:00)"
"Yod-IQ Or Pimolsri","
Thailand ",NA,"5'9"" FT / 177 CM","22 Y","PK Saenchai Muaythaigym","WIN","Unanimous Decision 
R3 (3:00)"
"Yod-IQ Or Pimolsri","
Thailand ",NA,"5'9"" FT / 177 CM","22 Y","PK Saenchai Muaythaigym","WIN","TKO 
R2 (0:38)"
"Yodanucha Chot Bangsaen","
Thailand ",NA,"5'3"" FT / 162 CM","30 Y","Army 3","LOSS","TKO 
R1 (2:40)"
"Yodbuangarm Luckybuntherng","
Thailand ",NA,"5'6"" FT / 170 CM","20 Y","Luckybuntherng","LOSS","Knockout 
R2 (0:52)"
"Yoddoi Kaewsamrit","
Thailand ",NA,"5'2"" FT / 160 CM","28 Y","Kaewsamrit Gym","LOSS","Knockout 
R1 (1:00)"
"Yoddoi Kaewsamrit","
Thailand ",NA,"5'2"" FT / 160 CM","28 Y","Kaewsamrit Gym","WIN","Knockout 
R2 (1:10)"
"Yoddoi Kaewsamrit","
Thailand ",NA,"5'2"" FT / 160 CM","28 Y","Kaewsamrit Gym","WIN","Knockout 
R1 (2:22)"
"Yoddoi Kaewsamrit","
Thailand ",NA,"5'2"" FT / 160 CM","28 Y","Kaewsamrit Gym","LOSS","Unanimous Decision 
R3 (3:00)"
"Yoddoi Kaewsamrit","
Thailand ",NA,"5'2"" FT / 160 CM","28 Y","Kaewsamrit Gym","LOSS","Unanimous Decision 
R3 (3:00)"
"Yoddoi Kaewsamrit","
Thailand ",NA,"5'2"" FT / 160 CM","28 Y","Kaewsamrit Gym","LOSS","Unanimous Decision 
R3 (3:00)"
"Yodduangjai SorJorMontree","
Thailand ",NA,"5'6"" FT / 170 CM","20 Y","Sor Jaruwan","LOSS","Knockout 
R1 (0:50)"
"Yodduangjai SorJorMontree","
Thailand ",NA,"5'6"" FT / 170 CM","20 Y","Sor Jaruwan","WIN","Unanimous Decision 
R3 (3:00)"
"Yodkaikaew Fairtex","
Thailand ","134.48 LBS / 61 KG","5'6"" FT / 169 CM","33 Y",NA,"WIN","Unanimous Decision 
R3 (3:00)"
"Yodkaikaew Fairtex","
Thailand ","134.48 LBS / 61 KG","5'6"" FT / 169 CM","33 Y",NA,"LOSS","Submission 
R1 (2:16)"
"Yodkaikaew Fairtex","
Thailand ","134.48 LBS / 61 KG","5'6"" FT / 169 CM","33 Y",NA,"LOSS","Split Decision 
R3 (5:00)"
"Yodkaikaew Fairtex","
Thailand ","134.48 LBS / 61 KG","5'6"" FT / 169 CM","33 Y",NA,"LOSS","Knockout 
R1 (0:18)"
"Yodkaikaew Fairtex","
Thailand ","134.48 LBS / 61 KG","5'6"" FT / 169 CM","33 Y",NA,"LOSS","Unanimous Decision 
R3 (5:00)"
"Yodkaikaew Fairtex","
Thailand ","134.48 LBS / 61 KG","5'6"" FT / 169 CM","33 Y",NA,"WIN","Split Decision 
R3 (5:00)"
"Yodkaikaew Fairtex","
Thailand ","134.48 LBS / 61 KG","5'6"" FT / 169 CM","33 Y",NA,"WIN","TKO 
R3 (1:21)"
"Yodkaikaew Fairtex","
Thailand ","134.48 LBS / 61 KG","5'6"" FT / 169 CM","33 Y",NA,"WIN","Knockout 
R2 (1:11)"
"Yodkitti FiatPathum","
Thailand ","124.34 LBS / 56.4 KG","5'6"" FT / 168 CM","19 Y","Fiatpathum","WIN","Knockout 
R1 (2:38)"
"Yodkitti FiatPathum","
Thailand ","124.34 LBS / 56.4 KG","5'6"" FT / 168 CM","19 Y","Fiatpathum","WIN","Knockout 
R1 (0:25)"
"Yodkompatak Sinbimuaythai","
Thailand ",NA,"5'8"" FT / 175 CM","29 Y","Sinbi Muaythai","LOSS","Unanimous Decision 
R3 (3:00)"
"Yodkritsada Sor Sommai","
Thailand ",NA,"5'4"" FT / 165 CM","33 Y","Sor Sommai","LOSS","Unanimous Decision 
R3 (3:00)"
"Yodkritsada Sor Sommai","
Thailand ",NA,"5'4"" FT / 165 CM","33 Y","Sor Sommai","LOSS","Knockout 
R2 (0:15)"
"Yodkritsada Sor Sommai","
Thailand ",NA,"5'4"" FT / 165 CM","33 Y","Sor Sommai","LOSS","Split Decision 
R3 (3:00)"
"Yodkritsada Sor Sommai","
Thailand ",NA,"5'4"" FT / 165 CM","33 Y","Sor Sommai","LOSS","Unanimous Decision 
R3 (3:00)"
"Yodkumarn Maxjandee","
Thailand ",NA,"5'4"" FT / 165 CM","26 Y","Maxjandee","LOSS","Unanimous Decision 
R3 (3:00)"
"Yodlekpet Or Atchariya","
Thailand ",NA,"5'3"" FT / 162 CM","29 Y","Sor Sommai","LOSS","Unanimous Decision 
R3 (3:00)"
"Yodlekpet Or Atchariya","
Thailand ",NA,"5'3"" FT / 162 CM","29 Y","Sor Sommai","WIN","Unanimous Decision 
R3 (3:00)"
"Yodlekpet Or Atchariya","
Thailand ",NA,"5'3"" FT / 162 CM","29 Y","Sor Sommai","LOSS","Split Decision 
R3 (3:00)"
"Yodlekpet Or Atchariya","
Thailand ",NA,"5'3"" FT / 162 CM","29 Y","Sor Sommai","LOSS","Unanimous Decision 
R3 (3:00)"
"Yodlekpet Or Atchariya","
Thailand ",NA,"5'3"" FT / 162 CM","29 Y","Sor Sommai","WIN","Split Decision 
R3 (3:00)"
"Yodlekpet Or Atchariya","
Thailand ",NA,"5'3"" FT / 162 CM","29 Y","Sor Sommai","WIN","TKO 
R3 (2:07)"
"Yodlekpet Or Atchariya","
Thailand ",NA,"5'3"" FT / 162 CM","29 Y","Sor Sommai","WIN","Knockout 
R2 (0:27)"
"Yodlekpet Or Atchariya","
Thailand ",NA,"5'3"" FT / 162 CM","29 Y","Sor Sommai","WIN","TKO 
R2 (2:10)"
"Yodnamnuea N and P Boxing","
Thailand ","111.99 LBS / 50.8 KG","5'3"" FT / 162 CM","22 Y","N&P Boxing Gym","LOSS","Knockout 
R1 (1:06)"
"Yodnumchai Fairtex","
Thailand ",NA,NA,"20 Y",NA,"WIN","Unanimous Decision 
R3 (3:00)"
"Yodnumchai Fairtex","
Thailand ",NA,NA,"20 Y",NA,"WIN","Unanimous Decision 
R3 (3:00)"
"Yodnumchai Fairtex","
Thailand ",NA,NA,"20 Y",NA,"WIN","Knockout 
R1 (1:21)"
"Yodnumchai Fairtex","
Thailand ",NA,NA,"20 Y",NA,"WIN","Knockout 
R2 (2:39)"
"Yodnumchai Fairtex","
Thailand ",NA,NA,"20 Y",NA,"WIN","Knockout 
R1 (2:21)"
"Yodnumchai Fairtex","
Thailand ",NA,NA,"20 Y",NA,"WIN","TKO 
R2 (0:48)"
"Yodphupa Petkiatpet","
Thailand ","145.06 LBS / 65.8 KG","5'5"" FT / 167 CM","20 Y","Petkiatpet","LOSS","Unanimous Decision 
R3 (3:00)"
"Yodphupa Petkiatpet","
Thailand ","145.06 LBS / 65.8 KG","5'5"" FT / 167 CM","20 Y","Petkiatpet","WIN","Majority Decision 
R3 (3:00)"
"Yodphupa Petkiatpet","
Thailand ","145.06 LBS / 65.8 KG","5'5"" FT / 167 CM","20 Y","Petkiatpet","LOSS","Split Decision 
R3 (3:00)"
"Yodphupa Petkiatpet","
Thailand ","145.06 LBS / 65.8 KG","5'5"" FT / 167 CM","20 Y","Petkiatpet","LOSS","Majority Decision 
R3 (3:30)"
"Yodphupa Petkiatpet","
Thailand ","145.06 LBS / 65.8 KG","5'5"" FT / 167 CM","20 Y","Petkiatpet","LOSS","Knockout 
R2 (2:36)"
"Yodphupa Petkiatpet","
Thailand ","145.06 LBS / 65.8 KG","5'5"" FT / 167 CM","20 Y","Petkiatpet","WIN","Split Decision 
R3 (3:00)"
"Yodphupa Petkiatpet","
Thailand ","145.06 LBS / 65.8 KG","5'5"" FT / 167 CM","20 Y","Petkiatpet","WIN","Knockout 
R2 (1:30)"
"Yodphupa Petkiatpet","
Thailand ","145.06 LBS / 65.8 KG","5'5"" FT / 167 CM","20 Y","Petkiatpet","WIN","TKO 
R1 (2:20)"
"Yodphupa Petkiatpet","
Thailand ","145.06 LBS / 65.8 KG","5'5"" FT / 167 CM","20 Y","Petkiatpet","WIN","Unanimous Decision 
R3 (3:00)"
"Yodprabsuk Sor Ninthai","
Thailand ",NA,"5'5"" FT / 167 CM","29 Y","Sor Ninthai","LOSS","Unanimous Decision 
R3 (0:30)"
"Yodsila Chor Haapayak","
Thailand ",NA,"5'6"" FT / 170 CM","23 Y","Chor Haapayak","LOSS","Unanimous Decision 
R3 (3:00)"
"Yodsingdam Keatkhamtorn","
Thailand ","123.68 LBS / 56.1 KG","5'6"" FT / 170 CM","17 Y","Keatgamthon","LOSS","Unanimous Decision 
R3 (3:00)"
"Yodsingdam Keatkhamtorn","
Thailand ","123.68 LBS / 56.1 KG","5'6"" FT / 170 CM","17 Y","Keatgamthon","WIN","Knockout 
R1 (1:45)"
"Yodthongthai Sor Sommai","
Thailand ","128.97 LBS / 58.5 KG","5'8"" FT / 173 CM","31 Y","Sor Sommai","LOSS","Knockout 
R3 (2:15)"
"Yodthongthai Sor Sommai","
Thailand ","128.97 LBS / 58.5 KG","5'8"" FT / 173 CM","31 Y","Sor Sommai","WIN","TKO 
R1 (2:06)"
"Yodthongthai Sor Sommai","
Thailand ","128.97 LBS / 58.5 KG","5'8"" FT / 173 CM","31 Y","Sor Sommai","WIN","Unanimous Decision 
R3 (3:00)"
"Yodthongthai Sor Sommai","
Thailand ","128.97 LBS / 58.5 KG","5'8"" FT / 173 CM","31 Y","Sor Sommai","WIN","TKO 
R2 (1:38)"
"Yodthongthai Sor Sommai","
Thailand ","128.97 LBS / 58.5 KG","5'8"" FT / 173 CM","31 Y","Sor Sommai","LOSS","Majority Decision 
R3 (3:00)"
"YodUdon BS Muaythai","
Thailand ","115.96 LBS / 52.6 KG","5'4"" FT / 165 CM","26 Y","BS Muaythai","LOSS","Knockout 
R1 (1:39)"
"Yodwittaya Petchompoo","
Thailand ",NA,"5'6"" FT / 170 CM","26 Y","Petchompoo","LOSS","Knockout 
R1 (0:31)"
"Yota Shigemori","
Japan ","139.11 LBS / 63.1 KG","5'11"" FT / 181 CM","29 Y","Crosspoint Kichijoji","WIN","Knockout 
R2 (2:43)"
"Youcef Saad","
Algeria ","152.12 LBS / 69 KG",NA,"22 Y","Muay Thai Academy MTA","LOSS","Unanimous Decision 
R3 (3:00)"
"Yousif Qadir","
Iraq ",NA,"5'6"" FT / 168 CM","27 Y","Team Mehdi Zatout","LOSS","Knockout 
R2 (0:48)"
"Youssef Assouik","
Denmark / Morocco ",NA,"6'2"" FT / 190 CM","29 Y","Assouik Gym","WIN","Unanimous Decision 
R3 (3:00)"
"Yu Yau Pui","
Hong Kong SAR China ",NA,"5'4"" FT / 165 CM","31 Y","KF 1","LOSS","Knockout 
R1 (0:49)"
"Yu Yau Pui","
Hong Kong SAR China ",NA,"5'4"" FT / 165 CM","31 Y","KF 1","WIN","Unanimous Decision 
R3 (3:00)"
"Yu Yau Pui","
Hong Kong SAR China ",NA,"5'4"" FT / 165 CM","31 Y","KF 1","WIN","TKO 
R2 (1:28)"
"Yu Yau Pui","
Hong Kong SAR China ",NA,"5'4"" FT / 165 CM","31 Y","KF 1","WIN","Unanimous Decision 
R3 (3:00)"
"Yu Yau Pui","
Hong Kong SAR China ",NA,"5'4"" FT / 165 CM","31 Y","KF 1","WIN","Unanimous Decision 
R3 (3:00)"
"Yu Yau Pui","
Hong Kong SAR China ",NA,"5'4"" FT / 165 CM","31 Y","KF 1","WIN","TKO 
R3 (0:24)"
"Yu Yau Pui","
Hong Kong SAR China ",NA,"5'4"" FT / 165 CM","31 Y","KF 1","WIN","Knockout 
R2 (1:12)"
"Yuan Hao","
China ","134.92 LBS / 61.2 KG","5'6"" FT / 170 CM","24 Y","Haoshuang Fight Club","LOSS","TKO 
R2"
"Yuhei Tsuda","
Japan ","142.2 LBS / 64.5 KG","5'10"" FT / 178 CM","31 Y","Onelink","LOSS","Knockout 
R2 (1:37)"
"Yuki Kasahara","
Japan ","131.84 LBS / 59.8 KG","5'8"" FT / 175 CM","23 Y","Caesar Gym","WIN","Knockout 
R1 (1:55)"
"Yuki Morioka","
Japan ",NA,"5'9"" FT / 176 CM","30 Y","Hokuryukaikimitsu Gym","WIN","Knockout 
R1 (1:57)"
"Yukinori Ogasawara","
Japan ","134.92 LBS / 61.2 KG","5'10"" FT / 178 CM","32 Y","Crosspoint Kichijoji","LOSS","Unanimous Decision 
R3 (3:00)"
"Yukinori Ogasawara","
Japan ","134.92 LBS / 61.2 KG","5'10"" FT / 178 CM","32 Y","Crosspoint Kichijoji","LOSS","Unanimous Decision 
R3"
"Yukinori Ogasawara","
Japan ","134.92 LBS / 61.2 KG","5'10"" FT / 178 CM","32 Y","Crosspoint Kichijoji","LOSS","Knockout 
R1 (2:59)"
"Yukinori Ogasawara","
Japan ","134.92 LBS / 61.2 KG","5'10"" FT / 178 CM","32 Y","Crosspoint Kichijoji","WIN","Knockout 
R2 (2:54)"
"Yuly Alves","
Brazil ",NA,"5'4"" FT / 164 CM","31 Y",NA,"WIN","Split Decision 
R3 (3:00)"
"Yuly Alves","
Brazil ",NA,"5'4"" FT / 164 CM","31 Y",NA,"WIN","Unanimous Decision 
R3 (3:00)"
"Yuly Alves","
Brazil ",NA,"5'4"" FT / 164 CM","31 Y",NA,"WIN","Split Decision 
R3 (3:00)"
"Yurik Davtyan","
Armenia / Russia ","154.98 LBS / 70.3 KG","5'10"" FT / 178 CM","31 Y","Revolution Muay Thai Phuket","LOSS","Knockout 
R1 (2:50)"
"Yurik Davtyan","
Armenia / Russia ","154.98 LBS / 70.3 KG","5'10"" FT / 178 CM","31 Y","Revolution Muay Thai Phuket","WIN","Knockout 
R2 (0:07)"
"Yuta Watanabe","
Japan ","134.92 LBS / 61.2 KG","5'8"" FT / 173 CM","34 Y","Eiwa Sports Gym","LOSS","Knockout 
R2 (0:30)"
"Yuta Watanabe","
Japan ","134.92 LBS / 61.2 KG","5'8"" FT / 173 CM","34 Y","Eiwa Sports Gym","LOSS","Unanimous Decision 
R3"
"Yutaro Asahi","
Japan ","141.1 LBS / 64 KG","5'8"" FT / 175 CM","25 Y","Phoenix Gym","WIN","Unanimous Decision 
R3 (3:00)"
"Yuto Ueno","
Japan ",NA,"5'10"" FT / 180 CM","22 Y",NA,"LOSS","Knockout 
R1 (2:05)"
"Yuya Jonishi","
Japan ","151.24 LBS / 68.6 KG","5'6"" FT / 170 CM","29 Y","Team High Up","LOSS","TKO 
R3 (0:56)"
"Zafer Sayik","
Turkey ","147.49 LBS / 66.9 KG","6'0"" FT / 183 CM","26 Y","Team Mehdi Zatout","LOSS","Unanimous Decision 
R3 (3:00)"
"Zafer Sayik","
Turkey ","147.49 LBS / 66.9 KG","6'0"" FT / 183 CM","26 Y","Team Mehdi Zatout","LOSS","Unanimous Decision 
R3 (3:00)"
"Zakaria El Jamari","
Morocco ","125 LBS / 56.7 KG","5'9"" FT / 177 CM","35 Y","King Wolf Club / Team Hamza Ostora","LOSS","Knockout 
R2 (1:07)"
"Zakaria El Jamari","
Morocco ","125 LBS / 56.7 KG","5'9"" FT / 177 CM","35 Y","King Wolf Club / Team Hamza Ostora","LOSS","Knockout 
R1 (1:37)"
"Zakaria El Jamari","
Morocco ","125 LBS / 56.7 KG","5'9"" FT / 177 CM","35 Y","King Wolf Club / Team Hamza Ostora","WIN","Unanimous Decision 
R3 (3:00)"
"Zakaria El Jamari","
Morocco ","125 LBS / 56.7 KG","5'9"" FT / 177 CM","35 Y","King Wolf Club / Team Hamza Ostora","LOSS","Knockout 
R2 (0:51)"
"Zehra Dogan","
Turkey ",NA,"5'6"" FT / 170 CM","23 Y","Team Mehdi Zatout","LOSS","TKO 
R2 (1:28)"
"Zehra Dogan","
Turkey ",NA,"5'6"" FT / 170 CM","23 Y","Team Mehdi Zatout","LOSS","TKO 
R2 (2:36)"
"Zeta Chor Chokamnuay","
Thailand ",NA,"5'4"" FT / 164 CM","25 Y","Chor Chokamnuay","WIN","Knockout 
R1 (1:55)"
"Zhang Chenglong","
China ","145.06 LBS / 65.8 KG","5'9"" FT / 177 CM","26 Y","Shengli Fight Club","LOSS","Unanimous Decision 
R3 (3:00)"
"Zhang Chenglong","
China ","145.06 LBS / 65.8 KG","5'9"" FT / 177 CM","26 Y","Shengli Fight Club","LOSS","Knockout 
R2 (1:33)"
"Zhang Chenglong","
China ","145.06 LBS / 65.8 KG","5'9"" FT / 177 CM","26 Y","Shengli Fight Club","LOSS","Unanimous Decision 
R3 (3:00)"
"Zhang Chenglong","
China ","145.06 LBS / 65.8 KG","5'9"" FT / 177 CM","26 Y","Shengli Fight Club","LOSS","Split Decision 
R3 (3:00)"
